date,oil,inflation,employment,iip,gold,libor,cad,m1,pound,lagged_1_oil,lagged_2_oil,lagged_1_inflation,lagged_2_inflation,lagged_1_employment,lagged_2_employment,lagged_1_iip,lagged_2_iip,lagged_1_gold,lagged_2_gold,lagged_1_libor,lagged_2_libor,lagged_1_cad,lagged_2_cad,lagged_1_m1,lagged_2_m1,rolling_mean_oil,rolling_mean_inflation,rolling_mean_employment,rolling_mean_iip,rolling_mean_gold,rolling_mean_libor,rolling_mean_cad,rolling_mean_m1
2011-11-01,131.67,2.2917,70.1,89.48253,2290.75,3.56798076923077,-11738,77.67873,1.5805,122.17,103.59,2.529,2.504,70.1,70.1,89.37638,90.01327,2257.54,2118.96,3.56798076923077,3.56798076923077,-11738,-11738,77.23563,77.82771,120.833333333333,2.80601666666667,70.2,90.1548,2192.705,3.56798076923077,-8794.5,77.14945
2011-12-01,129.96,2.1828,70.2,90.9686,2013.27,3.56798076923077,-8482,77.27611,1.55857142857143,131.67,122.17,2.2917,2.529,70.1,70.1,89.48253,89.37638,2290.75,2257.54,3.56798076923077,3.56798076923077,-11738,-11738,77.67873,77.23563,121.58,2.60075,70.15,90.1371083333333,2198.56833333333,3.56798076923077,-9233,77.28595
2012-01-01,128.91,2.1104,70.2,91.39319,2282.9,3.56798076923077,-8482,76.52687,1.5525,129.96,131.67,2.1828,2.2917,70.2,70.1,90.9686,89.48253,2013.27,2290.75,3.56798076923077,3.56798076923077,-8482,-11738,77.27611,77.67873,122.106666666667,2.4002,70.15,90.2786383333333,2225.695,3.56798076923077,-9671.5,77.3239183333333
2012-02-01,139.62,2.2191,70.3,92.13622,2308.08,3.56798076923077,-8482,76.74695,1.58,128.91,129.96,2.1104,2.1828,70.2,70.2,91.39319,90.9686,2282.9,2013.27,3.56798076923077,3.56798076923077,-8482,-8482,76.52687,77.27611,125.986666666667,2.30616666666667,70.1666666666667,90.5616983333333,2211.91666666667,3.56798076923077,-10110,77.2153333333333
2012-03-01,133.31,2.323,70.5,92.24237,2151.28,3.56798076923077,-8910,76.69131,1.58272727272727,139.62,128.91,2.2191,2.1104,70.3,70.2,92.13622,91.39319,2308.08,2282.9,3.56798076923077,3.56798076923077,-8482,-8482,76.74695,76.52687,130.94,2.276,70.2333333333333,90.933215,2217.30333333333,3.56798076923077,-9638.66666666667,77.0259333333333
2012-04-01,135.28,2.2117,70.5,91.81778,2130.11,3.56798076923077,-8910,76.62979,1.59952380952381,133.31,139.62,2.323,2.2191,70.5,70.3,92.24237,92.13622,2151.28,2308.08,3.56798076923077,3.56798076923077,-8910,-8482,76.69131,76.74695,133.125,2.22311666666667,70.3,91.340115,2196.065,3.56798076923077,-9167.33333333333,76.92496
2012-05-01,111.8,1.9416,70.7,93.09155,2012.94,3.56798076923077,-8910,76.8948,1.59181818181818,135.28,133.31,2.2117,2.323,70.5,70.5,91.81778,92.24237,2130.11,2151.28,3.56798076923077,3.56798076923077,-8910,-8910,76.62979,76.69131,129.813333333333,2.16476666666667,70.4,91.9416183333333,2149.76333333333,3.56798076923077,-8696,76.794305
2012-06-01,109.85,1.7698,70.9,91.18089,2066.86,3.56798076923077,-16806,77.62649,1.55666666666667,111.8,135.28,1.9416,2.2117,70.7,70.5,93.09155,91.81778,2012.94,2130.11,3.56798076923077,3.56798076923077,-8910,-8910,76.8948,76.62979,126.461666666667,2.09593333333333,70.5166666666667,91.977,2158.695,3.56798076923077,-10083.3333333333,76.8527016666667
2012-07-01,114.13,1.6523,71.1,94.04688,2102.11,3.56798076923077,-16806,78.32529,1.55857142857143,109.85,111.8,1.7698,1.9416,70.9,70.7,91.18089,93.09155,2066.86,2012.94,3.56798076923077,3.56798076923077,-16806,-8910,77.62649,76.8948,123.998333333333,2.01958333333333,70.6666666666667,92.4192816666667,2128.56333333333,3.56798076923077,-11470.6666666667,77.1524383333333
2012-08-01,124.25,1.6735,71.2,93.1977,2123.27,3.56798076923077,-16806,78.74853,1.57260869565217,114.13,109.85,1.6523,1.7698,71.1,70.9,94.04688,91.18089,2102.11,2066.86,3.56798076923077,3.56798076923077,-16806,-16806,78.32529,77.62649,121.436666666667,1.92865,70.8166666666667,92.596195,2097.76166666667,3.56798076923077,-12858,77.486035
2012-09-01,118.28,1.7222,71.1,93.72844,2278.61,3.56798076923077,-13692,79.1688,1.6121052631579,124.25,114.13,1.6735,1.6523,71.2,71.1,93.1977,94.04688,2123.27,2102.11,3.56798076923077,3.56798076923077,-16806,-16806,78.74853,78.32529,118.931666666667,1.82851666666667,70.9166666666667,92.8438733333333,2118.98333333333,3.56798076923077,-13655,77.89895
2012-10-01,110.65,1.7721,71.1,92.77311,2205.48,3.56798076923077,-13692,79.7009,1.60772727272727,118.28,124.25,1.7222,1.6735,71.1,71.2,93.72844,93.1977,2278.61,2123.27,3.56798076923077,3.56798076923077,-13692,-16806,79.1688,78.74853,114.826666666667,1.75525,71.0166666666667,93.003095,2131.545,3.56798076923077,-14452,78.4108016666667
2012-11-01,114.6,1.7741,71.3,92.77311,2224.81,3.56798076923077,-13692,80.20449,1.596,110.65,118.28,1.7721,1.7222,71.1,71.1,92.77311,93.72844,2205.48,2278.61,3.56798076923077,3.56798076923077,-13692,-13692,79.7009,79.1688,115.293333333333,1.72733333333333,71.1166666666667,92.9500216666667,2166.85666666667,3.56798076923077,-15249,78.9624166666667
2012-12-01,118.72,1.8467,71.4,94.57762,2143.15,3.56798076923077,-16941,80.84968,1.615,114.6,110.65,1.7741,1.7721,71.3,71.1,92.77311,92.77311,2224.81,2205.48,3.56798076923077,3.56798076923077,-13692,-13692,80.20449,79.7009,116.771666666667,1.74015,71.2,93.5161433333333,2179.57166666667,3.56798076923077,-15271.5,79.499615
2013-01-01,125.66,2.0795,71.4,92.87926,2145.86,3.56798076923077,-16941,81.7353,1.59714285714286,118.72,114.6,1.8467,1.7741,71.4,71.3,94.57762,92.77311,2143.15,2224.81,3.56798076923077,3.56798076923077,-16941,-13692,80.84968,80.20449,118.693333333333,1.81135,71.25,93.32154,2186.86333333333,3.56798076923077,-15294,80.06795
2013-02-01,117.64,2.1781,71.2,93.62229,2030.1,3.56798076923077,-16941,82.86225,1.54736842105263,125.66,118.72,2.0795,1.8467,71.4,71.4,92.87926,94.57762,2145.86,2143.15,3.56798076923077,3.56798076923077,-16941,-16941,81.7353,80.84968,117.591666666667,1.89545,71.25,93.392305,2171.335,3.56798076923077,-15316.5,80.75357
2013-03-01,123.97,1.9768,71.2,95.32066,2037.77,3.56798076923077,-20062,83.57988,1.50714285714286,117.64,125.66,2.1781,2.0795,71.2,71.4,93.62229,92.87926,2030.1,2145.86,3.56798076923077,3.56798076923077,-16941,-16941,82.86225,81.7353,118.54,1.93788333333333,71.2666666666667,93.657675,2131.195,3.56798076923077,-16378.1666666667,81.48875
2013-04-01,119.25,1.7824,71.2,94.57762,1874.44,3.56798076923077,-20062,84.2783,1.53136363636364,123.97,117.64,1.9768,2.1781,71.2,71.2,95.32066,93.62229,2037.77,2030.1,3.56798076923077,3.56798076923077,-20062,-16941,83.57988,82.86225,119.973333333333,1.9396,71.2833333333333,93.9584266666667,2076.02166666667,3.56798076923077,-17439.8333333333,82.25165
2013-05-01,117.17,1.9462,71.2,95.4268,1776.59,3.56798076923077,-20062,85.04651,1.53,119.25,123.97,1.7824,1.9768,71.2,71.2,94.57762,95.32066,1874.44,2037.77,3.56798076923077,3.56798076923077,-20062,-20062,84.2783,83.57988,120.401666666667,1.96828333333333,71.2666666666667,94.4007083333333,2001.31833333333,3.56798076923077,-18501.5,83.0586533333333
2013-06-01,122.73,2.3063,71.3,96.91287,1515.03,3.56798076923077,-18062,85.72433,1.5495,117.17,119.25,1.9462,1.7824,71.2,71.2,95.4268,94.57762,1776.59,1874.44,3.56798076923077,3.56798076923077,-20062,-20062,85.04651,84.2783,121.07,2.04488333333333,71.25,94.7899166666667,1896.63166666667,3.56798076923077,-18688.3333333333,83.871095
2013-07-01,133.49,2.471,71.5,97.12517,1670.73,3.56798076923077,-18062,86.40919,1.51818181818182,122.73,117.17,2.3063,1.9462,71.3,71.2,96.91287,95.4268,1515.03,1776.59,3.56798076923077,3.56798076923077,-18062,-20062,85.72433,85.04651,122.375,2.11013333333333,71.2666666666667,95.4975683333333,1817.44333333333,3.56798076923077,-18875.1666666667,84.6500766666667
2013-08-01,136.61,2.7088,71.5,96.91287,1769.94,3.56798076923077,-18062,86.95622,1.55136363636364,133.49,122.73,2.471,2.3063,71.5,71.3,97.12517,96.91287,1670.73,1515.03,3.56798076923077,3.56798076923077,-18062,-18062,86.40919,85.72433,125.536666666667,2.19858333333333,71.3166666666667,96.0459983333333,1774.08333333333,3.56798076923077,-19062,85.332405
2013-09-01,129.75,2.8443,71.7,98.0805,1682,3.56798076923077,-21321,87.13837,1.5875,136.61,133.49,2.7088,2.471,71.5,71.5,96.91287,97.12517,1769.94,1670.73,3.56798076923077,3.56798076923077,-18062,-18062,86.95622,86.40919,126.5,2.34316666666667,71.4,96.5059716666667,1714.78833333333,3.56798076923077,-19271.8333333333,85.9254866666667
2013-10-01,122.5,2.6784,71.9,97.97435,1682.8,3.56798076923077,-21321,87.88839,1.61045454545455,129.75,136.61,2.8443,2.7088,71.7,71.5,98.0805,96.91287,1682,1769.94,3.56798076923077,3.56798076923077,-21321,-18062,87.13837,86.95622,127.041666666667,2.4925,71.5166666666667,97.0720933333333,1682.84833333333,3.56798076923077,-19481.6666666667,86.5271683333333
2013-11-01,118.03,2.7598,72,98.39894,1595.07,3.56798076923077,-21321,88.99638,1.61052631578947,122.5,129.75,2.6784,2.8443,71.9,71.7,97.97435,98.0805,1682.8,1682,3.56798076923077,3.56798076923077,-21321,-21321,87.88839,87.13837,127.185,2.6281,71.65,97.56745,1652.595,3.56798076923077,-19691.5,87.18548
2013-12-01,125.39,2.9458,72,98.0805,1534.53,3.56798076923077,-25668,89.68748,1.63904761904762,118.03,122.5,2.7598,2.6784,72,71.9,98.39894,97.97435,1595.07,1682.8,3.56798076923077,3.56798076923077,-21321,-21321,88.99638,87.88839,127.628333333333,2.73468333333333,71.7666666666667,97.762055,1655.845,3.56798076923077,-20959.1666666667,87.846005
2014-01-01,123.71,2.91,72.1,99.56657,1587.52,3.56798076923077,-25668,90.59115,1.64809523809524,125.39,118.03,2.9458,2.7598,72,72,98.0805,98.39894,1534.53,1595.07,3.56798076923077,3.56798076923077,-25668,-21321,89.68748,88.99638,125.998333333333,2.80785,71.8666666666667,98.168955,1641.97666666667,3.56798076923077,-22226.8333333333,88.5429983333333
2014-02-01,129.67,2.8147,72.4,99.99116,1676.7,3.56798076923077,-25668,91.54829,1.65473684210526,123.71,125.39,2.91,2.9458,72.1,72,99.56657,98.0805,1587.52,1534.53,3.56798076923077,3.56798076923077,-25668,-25668,90.59115,89.68748,124.841666666667,2.8255,72.0166666666667,98.6820033333333,1626.43666666667,3.56798076923077,-23494.5,89.3083433333333
2014-03-01,127.58,2.7837,72.5,99.24812,1622.44,3.56798076923077,-19184,92.12534,1.66142857142857,129.67,123.71,2.8147,2.91,72.4,72.1,99.99116,99.56657,1676.7,1587.52,3.56798076923077,3.56798076923077,-25668,-25668,91.54829,90.59115,124.48,2.8154,72.15,98.8766066666667,1616.51,3.56798076923077,-23138.3333333333,90.139505
2014-04-01,124.87,2.7417,72.7,100.3096,1613.2,3.56798076923077,-19184,92.58302,1.67409090909091,127.58,129.67,2.7837,2.8147,72.5,72.4,99.24812,99.99116,1622.44,1676.7,3.56798076923077,3.56798076923077,-19184,-25668,92.12534,91.54829,124.875,2.82595,72.2833333333333,99.265815,1604.91,3.56798076923077,-22782.1666666667,90.9219433333333
2014-05-01,128.18,2.6989,72.9,98.82353,1560.62,3.56798076923077,-19184,93.11589,1.68428571428571,124.87,127.58,2.7417,2.7837,72.7,72.5,100.3096,99.24812,1613.2,1622.44,3.56798076923077,3.56798076923077,-19184,-19184,92.58302,92.12534,126.566666666667,2.8158,72.4333333333333,99.33658,1599.16833333333,3.56798076923077,-22426,91.6085283333333
2014-06-01,131.19,2.7842,72.8,99.03583,1637.18,3.56798076923077,-19097,93.38764,1.69190476190476,128.18,124.87,2.6989,2.7417,72.9,72.7,98.82353,100.3096,1560.62,1613.2,3.56798076923077,3.56798076923077,-19184,-19184,93.11589,92.58302,127.533333333333,2.78886666666667,72.5666666666667,99.4958016666667,1616.27666666667,3.56798076923077,-21330.8333333333,92.2252216666667
2014-07-01,122.32,2.7343,72.8,99.67271,1601.42,3.56798076923077,-19097,93.64569,1.70636363636364,131.19,128.18,2.7842,2.6989,72.8,72.9,99.03583,98.82353,1637.18,1560.62,3.56798076923077,3.56798076923077,-19097,-19184,93.38764,93.11589,127.301666666667,2.75958333333333,72.6833333333333,99.5134916666667,1618.59333333333,3.56798076923077,-20235.6666666667,92.7343116666667
2014-08-01,119.76,2.5347,73,98.92968,1604.62,3.56798076923077,-19097,94.03541,1.67,122.32,131.19,2.7343,2.7842,72.8,72.8,99.67271,99.03583,1601.42,1637.18,3.56798076923077,3.56798076923077,-19097,-19097,93.64569,93.38764,125.65,2.71291666666667,72.7833333333333,99.3365783333334,1606.58,3.56798076923077,-19140.5,93.1488316666667
2014-09-01,113.68,2.4919,73,98.82353,1516.98,3.56798076923077,-24834,94.5016,1.62809523809524,119.76,122.32,2.5347,2.7343,73,72.8,98.92968,99.67271,1604.62,1601.42,3.56798076923077,3.56798076923077,-19097,-19097,94.03541,93.64569,123.333333333333,2.66428333333333,72.8666666666667,99.2658133333333,1589.00333333333,3.56798076923077,-20082.1666666667,93.544875
2014-10-01,100.68,2.2469,73,98.18665,1455.31,3.56798076923077,-24834,94.82475,1.60681818181818,113.68,119.76,2.4919,2.5347,73,73,98.82353,98.92968,1516.98,1604.62,3.56798076923077,3.56798076923077,-24834,-19097,94.5016,94.03541,119.301666666667,2.58181666666667,72.9166666666667,98.9119883333333,1562.68833333333,3.56798076923077,-21023.8333333333,93.9184966666667
2014-11-01,83.15,2.1593,73,98.71738,1486.72,3.56798076923077,-24834,95.40862,1.57722222222222,100.68,113.68,2.2469,2.4919,73,73,98.18665,98.82353,1455.31,1516.98,3.56798076923077,3.56798076923077,-24834,-24834,94.82475,94.5016,111.796666666667,2.49188333333333,72.9333333333333,98.8942966666667,1550.37166666667,3.56798076923077,-21965.5,94.3006183333333
2014-12-01,67.33,1.9287,73.2,99.99116,1524.38,3.56798076923077,-32828,96.30257,1.56428571428571,83.15,100.68,2.1593,2.2469,73,73,98.71738,98.18665,1486.72,1455.31,3.56798076923077,3.56798076923077,-24834,-24834,95.40862,94.82475,101.153333333333,2.3493,73,99.0535183333333,1531.57166666667,3.56798076923077,-24254,94.78644
2015-01-01,61.26,1.589,73.3,99.03583,1600.52,3.56798076923077,-32828,97.15907,1.515,67.33,83.15,1.9287,2.1593,73.2,73,99.99116,98.71738,1524.38,1486.72,3.56798076923077,3.56798076923077,-32828,-24834,96.30257,95.40862,90.9766666666667,2.15841666666667,73.0833333333333,98.9473716666667,1531.42166666667,3.56798076923077,-26542.5,95.3720033333333
2015-02-01,62.95,1.7365,73.4,100.3096,1535.71,3.56798076923077,-32828,97.44785,1.53210526315789,61.26,67.33,1.589,1.9287,73.3,73.2,99.03583,99.99116,1600.52,1524.38,3.56798076923077,3.56798076923077,-32828,-32828,97.15907,96.30257,81.5083333333334,2.02538333333333,73.15,99.1773583333334,1519.93666666667,3.56798076923077,-28831,95.9407433333333
2015-03-01,59.83,1.7941,73.4,101.2649,1492.06,3.56798076923077,-28067,97.8546,1.49590909090909,62.95,61.26,1.7365,1.589,73.4,73.3,100.3096,99.03583,1535.71,1600.52,3.56798076923077,3.56798076923077,-32828,-32828,97.44785,97.15907,72.5333333333334,1.90908333333333,73.2166666666667,99.5842533333333,1515.78333333333,3.56798076923077,-29369.8333333333,96.4995766666667
2015-04-01,74.78,1.755,73.4,101.0526,1480.03,3.56798076923077,-28067,98.85048,1.49545454545455,59.83,62.95,1.7941,1.7365,73.4,73.4,101.2649,100.3096,1492.06,1535.71,3.56798076923077,3.56798076923077,-28067,-32828,97.8546,97.44785,68.2166666666667,1.8271,73.2833333333334,100.061911666667,1519.90333333333,3.56798076923077,-29908.6666666667,97.1705316666667
2015-05-01,75.25,2.0243,73.3,100.628,1486.87,3.56798076923077,-28067,99.19721,1.5455,74.78,59.83,1.755,1.7941,73.4,73.4,101.0526,101.2649,1480.03,1492.06,3.56798076923077,3.56798076923077,-28067,-28067,98.85048,97.8546,66.9,1.8046,73.3333333333333,100.380348333333,1519.92833333333,3.56798076923077,-30447.5,97.8019633333333
2015-06-01,73.98,2.1696,73.4,100.628,1456.72,3.56798076923077,-15602,99.2586,1.55818181818182,75.25,74.78,2.0243,1.755,73.3,73.4,100.628,101.0526,1486.87,1480.03,3.56798076923077,3.56798076923077,-28067,-28067,99.19721,98.85048,68.0083333333333,1.84475,73.3666666666667,100.486488333333,1508.65166666667,3.56798076923077,-27576.5,98.294635
2015-07-01,58.62,2.1353,73.5,99.88501,1366.41,3.56798076923077,-15602,99.99757,1.55545454545455,73.98,75.25,2.1696,2.0243,73.4,73.3,100.628,100.628,1456.72,1486.87,3.56798076923077,3.56798076923077,-15602,-28067,99.2586,99.19721,67.5683333333333,1.9358,73.4,100.628018333333,1469.63333333333,3.56798076923077,-24705.5,98.7677183333333
2015-08-01,61.25,1.9799,73.6,100.3096,1413.08,3.56798076923077,-15602,100.7467,1.55761904761905,58.62,73.98,2.1353,2.1696,73.5,73.4,99.88501,100.628,1366.41,1456.72,3.56798076923077,3.56798076923077,-15602,-15602,99.99757,99.2586,67.285,1.97636666666667,73.4333333333333,100.628018333333,1449.195,3.56798076923077,-21834.5,99.3175266666667
2015-09-01,56.23,1.8814,73.8,100.2035,1389.16,3.56798076923077,-21433,101.3509,1.53476190476191,61.25,58.62,1.9799,2.1353,73.6,73.5,100.3096,99.88501,1413.08,1366.41,3.56798076923077,3.56798076923077,-15602,-15602,100.7467,99.99757,66.685,1.99091666666667,73.5,100.451118333333,1432.045,3.56798076923077,-20728.8333333333,99.9002433333333
2015-10-01,58.14,1.846,74,99.77886,1425.65,3.56798076923077,-21433,102.2935,1.53380952380952,56.23,61.25,1.8814,1.9799,73.8,73.6,100.2035,100.3096,1389.16,1413.08,3.56798076923077,3.56798076923077,-21433,-15602,101.3509,100.7467,63.9116666666667,2.00608333333333,73.6,100.238828333333,1422.98166666667,3.56798076923077,-19623.1666666667,100.47408
2015-11-01,52.1,1.9779,74,98.50509,1328.44,3.56798076923077,-21433,102.7818,1.51842105263158,58.14,56.23,1.846,1.8814,74,73.8,99.77886,100.2035,1425.65,1389.16,3.56798076923077,3.56798076923077,-21433,-21433,102.2935,101.3509,60.0533333333333,1.99835,73.7166666666667,99.88501,1396.57666666667,3.56798076923077,-18517.5,101.071511666667
2015-12-01,46.49,1.9234,74.1,98.50509,1341.91,3.56798076923077,-32282,103.0616,1.49772727272727,52.1,58.14,1.9779,1.846,74,74,98.50509,99.77886,1328.44,1425.65,3.56798076923077,3.56798076923077,-21433,-21433,102.7818,102.2935,55.4716666666667,1.95731666666667,73.8333333333333,99.5311916666667,1377.44166666667,3.56798076923077,-21297.5,101.705345
2016-01-01,42.13,1.7833,74.1,98.50509,1396.72,3.56798076923077,-32282,104.0449,1.44,46.49,52.1,1.9234,1.9779,74.1,74,98.50509,98.50509,1341.91,1328.44,3.56798076923077,3.56798076923077,-32282,-21433,103.0616,102.7818,52.7233333333333,1.89865,73.9333333333333,99.301205,1382.49333333333,3.56798076923077,-24077.5,102.3799
2016-02-01,42.26,1.5032,74.1,97.76205,1404.74,3.56798076923077,-32282,105.6457,1.429,42.13,46.49,1.7833,1.9234,74.1,74.1,98.50509,98.50509,1396.72,1341.91,3.56798076923077,3.56798076923077,-32282,-32282,104.0449,103.0616,49.5583333333333,1.8192,74.0166666666667,98.8766133333333,1381.10333333333,3.56798076923077,-26857.5,103.1964
2016-03-01,47.77,1.5434,74.1,98.18665,1545.04,3.56798076923077,-28151,106.9499,1.42478260869565,42.26,42.13,1.5032,1.7833,74.1,74.1,97.76205,98.50509,1404.74,1396.72,3.56798076923077,3.56798076923077,-32282,-32282,105.6457,104.0449,48.1483333333333,1.76286666666667,74.0666666666667,98.5404716666666,1407.08333333333,3.56798076923077,-27977.1666666667,104.129566666667
2016-04-01,56.99,1.5688,74.2,101.5834,1527.48,3.56798076923077,-28151,107.2795,1.43142857142857,47.77,42.26,1.5434,1.5032,74.1,74.1,98.18665,97.76205,1545.04,1404.74,3.56798076923077,3.56798076923077,-28151,-32282,106.9499,105.6457,47.9566666666667,1.71666666666667,74.1,98.8412283333333,1424.055,3.56798076923077,-29096.8333333333,104.960566666667
2016-05-01,60.69,1.5366,74.4,100.5219,1504.83,3.56798076923077,-28151,107.6048,1.45672727272727,56.99,47.77,1.5688,1.5434,74.2,74.1,101.5834,98.18665,1527.48,1545.04,3.56798076923077,3.56798076923077,-28151,-28151,107.2795,106.9499,49.3883333333333,1.64311666666667,74.1666666666667,99.1773633333333,1453.45333333333,3.56798076923077,-30216.5,105.7644
2016-06-01,59.49,1.3105,74.4,99.67271,1625.66,3.56798076923077,-27000,110.1284,1.42108636363636,60.69,56.99,1.5366,1.5688,74.4,74.2,100.5219,101.5834,1504.83,1527.48,3.56798076923077,3.56798076923077,-28151,-28151,107.6048,107.2795,51.555,1.54096666666667,74.2166666666667,99.3719666666667,1500.745,3.56798076923077,-29336.1666666667,106.9422
2016-07-01,51.29,0.9569,74.5,99.14198,1673.8,3.56798076923077,-27000,112.414,1.31475714285714,59.49,60.69,1.3105,1.5366,74.4,74.4,99.67271,100.5219,1625.66,1504.83,3.56798076923077,3.56798076923077,-27000,-28151,110.1284,107.6048,53.0816666666667,1.40323333333333,74.2833333333333,99.478115,1546.925,3.56798076923077,-28455.8333333333,108.33705
2016-08-01,55.07,0.7421,74.5,99.35427,1615.64,3.56798076923077,-27000,112.9145,1.31043913043478,51.29,59.49,0.9569,1.3105,74.5,74.4,99.14198,99.67271,1673.8,1625.66,3.56798076923077,3.56798076923077,-27000,-27000,112.414,110.1284,55.2166666666667,1.27638333333333,74.35,99.743485,1582.075,3.56798076923077,-27575.5,109.548516666667
2016-09-01,59.29,0.8243,74.4,99.67271,1618.72,3.56798076923077,-33754,113.285,1.31484545454545,55.07,51.29,0.7421,0.9569,74.5,74.5,99.35427,99.14198,1615.64,1673.8,3.56798076923077,3.56798076923077,-27000,-27000,112.9145,112.414,57.1366666666667,1.15653333333333,74.4,99.9911616666667,1594.355,3.56798076923077,-28509.3333333333,110.604366666667
2016-10-01,57.54,1.078,74.4,98.18665,1563.37,3.56798076923077,-33754,113.6187,1.23343333333333,59.29,55.07,0.8243,0.7421,74.4,74.5,99.67271,99.35427,1618.72,1615.64,3.56798076923077,3.56798076923077,-33754,-27000,113.285,112.9145,57.2283333333333,1.07473333333333,74.4333333333333,99.4250366666667,1600.33666666667,3.56798076923077,-29443.1666666667,111.6609
2016-11-01,60.81,1.3818,74.4,98.82353,1443.9,3.56798076923077,-33754,113.7441,1.24413181818182,57.54,59.29,1.078,0.8243,74.4,74.4,98.18665,99.67271,1563.37,1618.72,3.56798076923077,3.56798076923077,-33754,-33754,113.6187,113.285,57.2483333333333,1.04893333333333,74.4333333333333,99.141975,1590.18166666667,3.56798076923077,-30377,112.684116666667
2016-12-01,66.02,1.4336,74.6,101.1588,1415.44,3.56798076923077,-20786,114.0511,1.24722727272727,60.81,57.54,1.3818,1.078,74.4,74.4,98.82353,98.18665,1443.9,1563.37,3.56798076923077,3.56798076923077,-33754,-33754,113.7441,113.6187,58.3366666666667,1.06945,74.4666666666667,99.3896566666667,1555.145,3.56798076923077,-29341.3333333333,113.3379
2017-01-01,64.53,1.4203,74.5,100.2035,1480.33,3.56798076923077,-20786,114.384,1.23539090909091,66.02,60.81,1.4336,1.3818,74.6,74.4,101.1588,98.82353,1415.44,1443.9,3.56798076923077,3.56798076923077,-20786,-33754,114.0511,113.7441,60.5433333333333,1.14668333333333,74.4666666666667,99.5665766666667,1522.9,3.56798076923077,-28305.6666666667,113.666233333333
2017-02-01,65.78,1.3058,74.6,99.67271,1527.25,3.56798076923077,-20786,114.6453,1.248795,64.53,66.02,1.4203,1.4336,74.5,74.6,100.2035,101.1588,1480.33,1415.44,3.56798076923077,3.56798076923077,-20786,-20786,114.384,114.0511,62.3283333333333,1.24063333333333,74.4833333333333,99.61965,1508.16833333333,3.56798076923077,-27270,113.9547
2017-03-01,61.58,1.194,74.8,98.61124,1522.71,3.56798076923077,-16537,115.8071,1.23470434782609,65.78,64.53,1.3058,1.4203,74.6,74.5,99.67271,100.2035,1527.25,1480.33,3.56798076923077,3.56798076923077,-20786,-20786,114.6453,114.384,62.71,1.30225,74.55,99.4427383333333,1492.16666666667,3.56798076923077,-24400.5,114.37505
2017-04-01,59.89,1.0789,74.8,99.24812,1539.72,3.56798076923077,-16537,116.764,1.26438,61.58,65.78,1.194,1.3058,74.8,74.6,98.61124,99.67271,1522.71,1527.25,3.56798076923077,3.56798076923077,-16537,-20786,115.8071,114.6453,63.1016666666667,1.3024,74.6166666666667,99.61965,1488.225,3.56798076923077,-21531,114.899266666667
2017-05-01,58.61,1.1175,74.9,99.56657,1547.06,3.56798076923077,-16537,117.1923,1.29221739130435,59.89,61.58,1.0789,1.194,74.8,74.8,99.24812,98.61124,1539.72,1522.71,3.56798076923077,3.56798076923077,-16537,-16537,116.764,115.8071,62.735,1.25835,74.7,99.74349,1505.41833333333,3.56798076923077,-18661.5,115.473966666667
2017-06-01,55.8,1.0846,75.1,99.46042,1505.67,3.56798076923077,-24426,117.5827,1.28129090909091,58.61,59.89,1.1175,1.0789,74.9,74.8,99.56657,99.24812,1547.06,1539.72,3.56798076923077,3.56798076923077,-16537,-16537,117.1923,116.764,61.0316666666667,1.20018333333333,74.7833333333333,99.4604266666667,1520.45666666667,3.56798076923077,-19268.1666666667,116.062566666667
2017-07-01,60.86,1.2713,75.3,99.88501,1544.63,3.56798076923077,-24426,117.7013,1.29992857142857,55.8,58.61,1.0846,1.1175,75.1,74.9,99.46042,99.56657,1505.67,1547.06,3.56798076923077,3.56798076923077,-24426,-16537,117.5827,117.1923,60.42,1.17535,74.9166666666667,99.407345,1531.17333333333,3.56798076923077,-19874.8333333333,116.61545
2017-08-01,57.1,1.1241,75.1,100.2035,1598.54,3.56798076923077,-24426,118.3198,1.29565652173913,60.86,55.8,1.2713,1.0846,75.3,75.1,99.88501,99.46042,1544.63,1505.67,3.56798076923077,3.56798076923077,-24426,-24426,117.7013,117.5827,58.9733333333333,1.14506666666667,75,99.49581,1543.055,3.56798076923077,-20481.5,117.227866666667
2017-09-01,62.16,1.2436,75,101.5834,1545.61,3.56798076923077,-17480,119.2647,1.33160476190476,57.1,60.86,1.1241,1.2713,75.1,75.3,100.2035,99.88501,1598.54,1544.63,3.56798076923077,3.56798076923077,-24426,-24426,118.3198,117.7013,59.07,1.15333333333333,75.0333333333334,99.99117,1546.87166666667,3.56798076923077,-20638.6666666667,117.804133333333
2017-10-01,65.42,1.3816,75.1,102.1141,1528.41,3.56798076923077,-17480,119.4891,1.32013636363636,62.16,57.1,1.2436,1.1241,75,75.1,101.5834,100.2035,1545.61,1598.54,3.56798076923077,3.56798076923077,-17480,-24426,119.2647,118.3198,59.9916666666667,1.20378333333333,75.0833333333333,100.468833333333,1544.98666666667,3.56798076923077,-20795.8333333333,118.258316666667
2017-11-01,69.05,1.3299,75.3,102.4325,1542.43,3.56798076923077,-17480,119.6285,1.32305909090909,65.42,62.16,1.3816,1.2436,75.1,75,102.1141,101.5834,1528.41,1545.61,3.56798076923077,3.56798076923077,-17480,-17480,119.4891,119.2647,61.7316666666667,1.23918333333333,75.15,100.946488333333,1544.215,3.56798076923077,-20953,118.66435
